fund_id,transaction_date,firm_id,transaction_type,transaction_amount,cumulative_contribution,cumulative_distribution,net_cashflow
21020,2023-12-31,496,Value,7614876.8,-10000015.3,34834369.2,24834353.9
21054,2023-12-31,1886,Value,13649061.15,-8650000,22686805.75,14036805.75
21217,2023-12-31,1812,Value,1199000,-10900000,17549000,6649000
21241,2023-12-31,2317,Value,84171.82,-11897643.98,21120152.92,9222508.94
21286,2023-12-31,1480,Value,12442159,-9999596.5,33016650.52,23017054.02
21341,2023-12-31,103,Value,6407333.34,-11230666.67,18390666.68,7160000.01
21352,2023-12-31,8072,Value,24719723,-10000000,17733069,7733069
21449,2023-12-31,202,Value,22275.8,-10200382.4,44331817.58,34131435.18
21534,2023-12-31,51192,Value,10620000,-9000000,23760000,14760000
21613,2023-12-31,588,Value,2683997,-10566023.8,13964893.35,3398869.55
21630,2023-12-31,910,Value,4775720,-10382000,15780640,5398640
21812,2023-12-31,462,Value,808126,-11617815,23496276.03,11878461.03
21852,2023-12-31,18,Value,8039220,-8980000,9919520.02,939520.02
21854,2023-12-31,44,Value,6018485,-11228154.2,19620856.78,8392702.58
21947,2023-12-31,5752,Value,14820664.8,-9700000,7186878.02,-2513121.98
21987,2023-12-31,5571,Value,4161000,-7300000,12249400,4949400
21990,2023-12-31,1480,Value,9307575.77,-11065151.52,26650000.06,15584848.54
22173,2023-12-31,2059,Value,2770000,-10000000,15276000,5276000
22230,2023-12-31,502,Value,960878.14,-10000000,23798660.7,13798660.7
22378,2023-12-31,18,Value,9365000,-8715000,11335000.04,2620000.04
22379,2023-12-31,18,Value,5100000,-8405000,12246666.63,3841666.63
22380,2023-12-31,18,Value,5915000,-8695000,15325000.02,6630000.02
22409,2023-12-31,1360,Value,4910614,-8911994,11114039.97,2202045.97
22411,2023-12-31,1360,Value,6089490.83,-8716012.15,7073888.79,-1642123.36
22414,2023-12-31,11548,Value,11374661.94,-10278581.89,1017100.93,-9261480.96
22452,2023-12-31,673,Value,27125120,-7706000,20112660,12406660
22530,2023-12-31,356,Value,1636223.2,-9963180.8,18633550.42,8670369.62
22533,2023-12-31,11,Value,2203000,-12969000,17340000.04,4371000.04
22544,2023-12-31,10551,Value,14063000,-10000000,3840000,-6160000
22632,2023-12-31,11327,Value,253962.5,-8749703.1,14109159.88,5359456.78
22641,2023-12-31,733,Value,257303.4,-11173614.05,19831640.3,8658026.25
22806,2023-12-31,8661,Value,93600,-9750000,30000750,20250750
22820,2023-12-31,487,Value,22020912.24,-8899999.89,7863361.54,-1036638.35
22878,2023-12-31,703,Value,2842621.7,-10789655.8,5179051.94,-5610603.86
22889,2023-12-31,809,Value,1939256.67,-10720103.33,22025480.78,11305377.45
22995,2023-12-31,18,Value,4360000,-9250000,13819999.96,4569999.96
23037,2023-12-31,672,Value,2565940,-9230000,13817310,4587310
23115,2023-12-31,11436,Value,2845707.93,-10881000,43397780.4,32516780.4
23137,2023-12-31,1484,Value,2082496.61,-10011397.56,17450746.25,7439348.69
23142,2023-12-31,9113,Value,5232832.75,-10981513.2,6616220.04,-4365293.16
23195,2023-12-31,59150,Value,254674,-8688816,8259365.97,-429450.03
23259,2023-12-31,710,Value,4768608.9,-11672719.2,23708436.39,12035717.19
23260,2023-12-31,710,Value,2100380.23,-13721673,25018250.92,11296577.92
23377,2023-12-31,7292,Value,1363553,-10007350,16137269.98,6129919.98
23467,2023-12-31,11324,Value,7203252.86,-10416117.86,13701655.9,3285538.04
23526,2023-12-31,2385,Value,122078,-8162048,25606436.02,17444388.02
23577,2023-12-31,1718,Value,3298000,-9700000,12222000,2522000
23618,2023-12-31,60789,Value,7339200,-11120000,17458400,6338400
23972,2023-12-31,62096,Value,7261714.28,-13550285.71,16077714.27,2527428.56
23979,2023-12-31,4982,Value,1975560,-10124364.17,15933730.81,5809366.64
24001,2023-12-31,60,Value,1082300,-10559868,22883602.71,12323734.71
24070,2023-12-31,579,Value,6855615.33,-9905003.15,13635283.89,3730280.74
24076,2023-12-31,22872,Value,5770138,-9760740.25,4684604.72,-5076135.53
24087,2023-12-31,12475,Value,1638685.24,-11479165.75,14297460.5,2818294.75
24199,2023-12-31,18,Value,2395064.8,-7711469.2,8033380.47,321911.27
24270,2023-12-31,9004,Value,14724000,-9810000,28334000.02,18524000.02
24548,2023-12-31,24,Value,2938332.74,-9200000,14205624.32,5005624.32
24723,2023-12-31,10297,Value,98898.17,-8965180.17,15279440.03,6314259.86
24816,2023-12-31,8927,Value,3351500,-10456449.2,4189325.24,-6267123.96
24849,2023-12-31,5772,Value,5441333.34,-11968018.67,10147464.02,-1820554.65
24938,2023-12-31,795,Value,3558768.98,-10176366.81,14545223.55,4368856.74
25206,2023-12-31,2214,Value,2449302,-9981543,21018516.99,11036973.99
25223,2023-12-31,66152,Value,2515500,-11180000,14534000,3354000
25299,2023-12-31,9954,Value,2301194.3,-12078938.3,20301894.18,8222955.88
25502,2023-12-31,15275,Value,11055613.2,-9550000,11652273.49,2102273.49
25516,2023-12-31,9110,Value,5660024.35,-10466429.95,14825027.54,4358597.59
25581,2023-12-31,1632,Value,2963847.77,-12407844.26,35325585.49,22917741.23
25703,2023-12-31,6307,Value,8566895.07,-10768120.2,13904936.07,3136815.87
25735,2023-12-31,2204,Value,549534,-10764815,20045528.02,9280713.02
25765,2023-12-31,7,Value,6658302.37,-9950943.82,14917331.31,4966387.49
25939,2023-12-31,571,Value,10789536.28,-10546286.57,7447836.62,-3098449.95
26322,2023-12-31,94970,Value,7439269.7,-9684954.7,12429795.99,2744841.29
26444,2023-12-31,5571,Value,7461195.97,-7400000,4857142.88,-2542857.12
26631,2023-12-31,70992,Value,12757000,-10000000,9362000,-638000
26933,2023-12-31,11832,Value,4417000,-11210254.29,9970985.68,-1239268.61
27311,2023-12-31,733,Value,9058270.19,-11950296.13,10755320.77,-1194975.36
27414,2023-12-31,436,Value,4240627.13,-13138430.75,10591696.65,-2546734.1
27447,2023-12-31,672,Value,3378190,-9410000,14378480,4968480
27479,2023-12-31,668,Value,1001446.85,-10585000,22390450.5,11805450.5
27770,2023-12-31,2250,Value,2321960,-9780636.25,9966962.75,186326.5
27880,2023-12-31,24,Value,11090561.3,-9700000,10172488.16,472488.16
27884,2023-12-31,24,Value,3686549.63,-8980000,12662412.53,3682412.53
27885,2023-12-31,24,Value,21597487.91,-10000000,22838490.1,12838490.1
27956,2023-12-31,681,Value,3894674.6,-10000000,7696960.9,-2303039.1
27962,2023-12-31,573,Value,11204287.28,-8931394.48,2777440.76,-6153953.72
28063,2023-12-31,10294,Value,2725096.8,-7908000,19514571.6,11606571.6
28146,2023-12-31,6657,Value,13812097.84,-11451383.44,10921407.46,-529975.98
28217,2023-12-31,674,Value,15158237.53,-11589011.2,15907068.54,4318057.34
28221,2023-12-31,10266,Value,5211295,-10777391.67,22437622.97,11660231.3
28258,2023-12-31,357,Value,2033962.27,-9275471.7,19826415.09,10550943.39
28434,2023-12-31,16986,Value,6005591,-8613062,9473421.02,860359.02
28743,2023-12-31,1973,Value,3966765.71,-10463220,12179385.73,1716165.73
28849,2023-12-31,2115,Value,747776,-11776000,17056358.4,5280358.4
28869,2023-12-31,8664,Value,6574119.34,-10703056,13137588,2434532
28957,2023-12-31,23839,Value,3181925.86,-10516673.86,14646216.01,4129542.15
29071,2023-12-31,813,Value,6979976.1,-9474072.8,16641565.57,7167492.77
29076,2023-12-31,739,Value,1328567.6,-10869564.4,27722197.15,16852632.75
29147,2023-12-31,1430,Value,6291160.22,-9900000,14896132.61,4996132.61
29188,2023-12-31,7976,Value,7149240,-11348000,18988608.4,7640608.4
29204,2023-12-31,18,Value,12161997.19,-9503005.23,10661014.46,1158009.23
29218,2023-12-31,461,Value,23837354.33,-9900000,34929635.7,25029635.7
29258,2023-12-31,46046,Value,4383086.44,-9329360.81,4417273.87,-4912086.94
29317,2023-12-31,9036,Value,0,-9647682.7,12882168.85,3234486.15
29325,2023-12-31,303,Value,4073296.8,-10000000,24972170,14972170
29491,2023-12-31,54,Value,1869917.8,-10332871.45,17835877.33,7503005.88
29533,2023-12-31,289,Value,4379300.05,-11929091.6,6308712.86,-5620378.74
29742,2023-12-31,11822,Value,1186500,-7910000,8819650,909650
29940,2023-12-31,872,Value,0,-10339333.33,36965333.3,26625999.97
29992,2023-12-31,6330,Value,5999539.33,-9782764.67,8738745.97,-1044018.7
30025,2023-12-31,1886,Value,5392074.6,-7620000,14136999.89,6516999.89
30026,2023-12-31,1886,Value,4618659.64,-8505000,10080499.96,1575499.96
30101,2023-12-31,140,Value,3601733.33,-11114000,16653600.03,5539600.03
30192,2023-12-31,23,Value,1529138.98,-9616284.09,15955799.28,6339515.19
30204,2023-12-31,52659,Value,4590800,-9980000,8982000,-998000
30268,2023-12-31,1759,Value,5584734.2,-11417924.4,21034539.58,9616615.18
30468,2023-12-31,475912,Value,5098560,-8374325.75,12782026.24,4407700.49
30573,2023-12-31,395,Value,3918400,-10000000,11165000,1165000
30637,2023-12-31,756,Value,5197881.24,-8747286.68,8225609.09,-521677.59
30822,2023-12-31,916,Value,6007220.15,-8308445.7,10492645.93,2184200.23
30864,2023-12-31,537,Value,15606401.72,-9800479.49,11126317.07,1325837.58
30939,2023-12-31,8596,Value,4838712.2,-9791000,20154773.5,10363773.5
30943,2023-12-31,145015,Value,11174068.8,-10050524.4,48296566.03,38246041.63
31048,2023-12-31,54107,Value,5058476,-11603328.25,11471121.2,-132207.05
31074,2023-12-31,18,Value,7525080,-9288790,11480524.96,2191734.96
31187,2023-12-31,6468,Value,2220422.04,-10139874.02,4517130.14,-5622743.88
31225,2023-12-31,1892,Value,4326229.37,-5550000,11544885,5994885
31252,2023-12-31,651,Value,6204413.39,-11342809.33,16122005.97,4779196.64
31323,2023-12-31,68285,Value,11857291.87,-11647655.81,27276233.91,15628578.1
31345,2023-12-31,47993,Value,961715.87,-10096072.02,25006265.17,14910193.15
31349,2023-12-31,47993,Value,711699.22,-9686880.12,21207016.06,11520135.94
31431,2023-12-31,15730,Value,2091716.21,-11342188,14318721.12,2976533.12
31769,2023-12-31,178,Value,7844198.16,-11630439.88,20638137.18,9007697.3
31778,2023-12-31,715,Value,3652842,-10926443.25,11566657.54,640214.29
31804,2023-12-31,162,Value,4830895.52,-8866567.16,11395671.65,2529104.49
31858,2023-12-31,5799,Value,3633926.4,-10128000,8675644.8,-1452355.2
31917,2023-12-31,7,Value,8307810.75,-9900000,13575915.54,3675915.54
31980,2023-12-31,140,Value,5431000.01,-12403400,15546799.99,3143399.99
32118,2023-12-31,2487,Value,9336046,-10520110,6139701.99,-4380408.01
32218,2023-12-31,697,Value,16663969.69,-8400000,13108342.72,4708342.72
32291,2023-12-31,1417,Value,4507540,-10994000,6926220,-4067780
32333,2023-12-31,118,Value,4900448,-9170000,16599534,7429534
32411,2023-12-31,9004,Value,9920000,-9970000,25469333.29,15499333.29
32423,2023-12-31,365,Value,2119689,-8723000,17523634.7,8800634.7
32563,2023-12-31,743,Value,4478926.9,-9964350.7,13789199.3,3824848.6
32626,2023-12-31,51192,Value,870000,-8700000,17835000,9135000
32631,2023-12-31,1642,Value,16798000,-9850000,2875600.04,-6974399.96
32636,2023-12-31,9740,Value,4214800,-12189600,31468400.02,19278800.02
32728,2023-12-31,466,Value,4397935.34,-9097152.8,19222930.76,10125777.96
32733,2023-12-31,16505,Value,11600000,-11600000,15400000.04,3800000.04
33205,2023-12-31,741,Value,3398910.53,-11082772.33,13762793.15,2680020.82
33239,2023-12-31,725,Value,10457849.6,-9365639,8996566.7,-369072.3
33882,2023-12-31,6733,Value,3122180.48,-9859860.56,11235106.61,1375246.05
33947,2023-12-31,431,Value,0,-9307000,20096605.1,10789605.1
33970,2023-12-31,95195,Value,6387200,-9980000,5588800,-4391200
34107,2023-12-31,32774,Value,0,-8730000,8307468,-422532
34493,2023-12-31,11706,Value,10117346.43,-11851173.05,9839195.49,-2011977.56
34604,2023-12-31,375,Value,16067441,-9702279.5,10751115.51,1048836.01
34983,2023-12-31,910,Value,13261086.32,-10749556.73,17697112.31,6947555.58
35224,2023-12-31,8235,Value,6006833.34,-10858833.33,12480833.34,1622000.01
35334,2023-12-31,54,Value,1936742.84,-8027348.06,9386376.56,1359028.5
35386,2023-12-31,50947,Value,7667943.07,-9609839,8562573.06,-1047265.94
35418,2023-12-31,18,Value,14528753.04,-9280000.51,8355692.14,-924308.37
35419,2023-12-31,18,Value,10599266.42,-9266459.46,9861712.35,595252.89
35432,2023-12-31,451,Value,3074082.8,-9811780,20544774.39,10732994.39
35558,2023-12-31,97941,Value,6460249.3,-9518881.62,14597340.8,5078459.18
35584,2023-12-31,5660,Value,243506,-11503254.5,20780670.55,9277416.05
35660,2023-12-31,939,Value,2116521.73,-10531014.49,19675362.28,9144347.79
35771,2023-12-31,557,Value,5830500,-10140000,14875380,4735380
36125,2023-12-31,458,Value,4675974.5,-8798444.4,11294547.24,2496102.84
36194,2023-12-31,70490,Value,594000,-9900000,39204000,29304000
36302,2023-12-31,2476,Value,6013508.24,-10060461,14940624.83,4880163.83
36503,2023-12-31,438,Value,4285822.87,-8875032.93,14121254.02,5246221.09
36616,2023-12-31,733,Value,3939904,-10428230.47,16077473.84,5649243.37
36733,2023-12-31,102023,Value,1340600,-10000000,15361882.5,5361882.5
36770,2023-12-31,368,Value,3751750,-10000000,15985250,5985250
36825,2023-12-31,832,Value,1075752.13,-12282992.73,11929838.39,-353154.34
36829,2023-12-31,93,Value,8737674.41,-9349767.44,11350697.71,2000930.27
36835,2023-12-31,4698,Value,198822.4,-8876000,16499596.4,7623596.4
36876,2023-12-31,102485,Value,9663540,-10220166.67,0,-10220166.67
36881,2023-12-31,13191,Value,516525.2,-10778744.05,21857340.8,11078596.75
37139,2023-12-31,7379,Value,4751500,-11050000,10563800,-486200
37215,2023-12-31,103564,Value,8453720,-9806835,13119555.03,3312720.03
37230,2023-12-31,307,Value,668500,-9550000,22204705,12654705
37248,2023-12-31,346,Value,10117392.92,-9841913.64,21767674.55,11925760.91
37250,2023-12-31,7252,Value,6662247.46,-10612392.8,5711703.25,-4900689.55
37320,2023-12-31,579,Value,8645276.25,-9905798.13,12386838.11,2481039.98
37375,2023-12-31,416,Value,4581534.67,-11062149.6,16294573.91,5232424.31
37379,2023-12-31,18,Value,9419431.6,-9268402.4,9592330.84,323928.44
37382,2023-12-31,472,Value,895355.34,-9809736.99,10263010.6,453273.61
37434,2023-12-31,375,Value,9323226,-9446316.5,14307941.03,4861624.53
37784,2023-12-31,7,Value,9158000.57,-9900000,13456453.13,3556453.13
37786,2023-12-31,573,Value,6500152.8,-7923301.8,6438514.58,-1484787.22
37904,2023-12-31,137,Value,4741024.6,-8353347.38,31750777.35,23397429.97
37918,2023-12-31,1718,Value,1260000,-9000000,16830000,7830000
37919,2023-12-31,1718,Value,3179000,-9350000,18793500,9443500
37931,2023-12-31,436,Value,6688696.49,-10830342.08,13529974.55,2699632.47
38012,2023-12-31,5687,Value,5633336.53,-10216369.73,14631913.03,4415543.3
38059,2023-12-31,93,Value,10691044.78,-9625373.13,14000000.01,4374626.88
38060,2023-12-31,8072,Value,14634000,-10000000,10968000,968000
38065,2023-12-31,1355,Value,4651698.22,-11825700,18408357.65,6582657.65
38165,2023-12-31,8396,Value,8625000,-12375000,20250000.05,7875000.05
38176,2023-12-31,1480,Value,9649488.47,-11010210.87,24332268.97,13322058.1
38202,2023-12-31,8723,Value,5676841.33,-9982599.33,24370429.3,14387829.97
38208,2023-12-31,100681,Value,4909150.6,-11113822.4,13419344.96,2305522.56
38278,2023-12-31,24,Value,2943110.08,-9050000,8284103.84,-765896.16
38322,2023-12-31,22829,Value,8645083,-7113402,3299187.52,-3814214.48
38325,2023-12-31,22829,Value,15640472.5,-9252873.75,16373467.53,7120593.78
38625,2023-12-31,16154,Value,8600000,-10000000,12500000,2500000
38647,2023-12-31,7976,Value,21634073.3,-11417000,15428933.8,4011933.8
38751,2023-12-31,13501,Value,1368336.8,-10908062.4,16311836.01,5403773.61
38952,2023-12-31,304,Value,10687206.8,-9555948.2,5661182.8,-3894765.4
38953,2023-12-31,673,Value,23272058,-9175267.6,12965365.03,3790097.43
38956,2023-12-31,15,Value,3483352,-9645000,16318372.99,6673372.99
39022,2023-12-31,13022,Value,435872.73,-10032330,24556161.83,14523831.83
39312,2023-12-31,2901,Value,12825649.6,-9310816.8,17001436.02,7690619.22
39330,2023-12-31,13324,Value,5079818,-9711514,11677207.95,1965693.95
39457,2023-12-31,1314,Value,58026.67,-9565500,14913346.64,5347846.64
39479,2023-12-31,2147,Value,6348869.93,-10522350.63,8955448.14,-1566902.49
39480,2023-12-31,2212,Value,7814697,-7639000,5871335.4,-1767664.6
39485,2023-12-31,2059,Value,8867333.33,-10000000,17601333.3,7601333.3
39486,2023-12-31,5813,Value,849196,-9034000,23557058.4,14523058.4
40053,2023-12-31,14052,Value,13120460.72,-11669141.43,16664938.58,4995797.15
40434,2023-12-31,16819,Value,8191000.53,-9349485.2,4719729.42,-4629755.78
40651,2023-12-31,458,Value,5857216.6,-9245497.13,9503978.3,258481.17
40703,2023-12-31,2379,Value,9689583.33,-10800833.33,13640833.28,2839999.95
41042,2023-12-31,1632,Value,2192185.6,-11391277.53,32819557.89,21428280.36
41088,2023-12-31,5571,Value,1375000,-5500000,7469000,1969000
41188,2023-12-31,296,Value,2882008.67,-7400000,9345000.02,1945000.02
41342,2023-12-31,598,Value,6674000,-9400000,15040000,5640000
41635,2023-12-31,124,Value,4625925.59,-8355829.54,11983244.13,3627414.59
41876,2023-12-31,355,Value,15088178.71,-9555743.51,21459589.87,11903846.36
41885,2023-12-31,14497,Value,6904026,-9325000,10410080.03,1085080.03
41911,2023-12-31,1759,Value,11408211,-11334746.6,11524611.2,189864.6
41952,2023-12-31,50443,Value,2537275.1,-9410350.7,4165221.1,-5245129.6
42086,2023-12-31,4955,Value,11669599.1,-10936910.9,10277742.84,-659168.06
42207,2023-12-31,337,Value,7574911.13,-10300000,21053702.85,10753702.85
42362,2023-12-31,690,Value,14252000,-9355200,24826600,15471400
42459,2023-12-31,1886,Value,507369.05,-10000000,13589590.2,3589590.2
42667,2023-12-31,16605,Value,6469424,-9880000,13983164,4103164
42677,2023-12-31,672,Value,12089574.17,-9529304.67,6537332.56,-2991972.11
42801,2023-12-31,651,Value,8800536,-12305000,11902626.5,-402373.5
43046,2023-12-31,11548,Value,680141.2,-8563438.4,11044237.99,2480799.59
43146,2023-12-31,11327,Value,1555466,-6967541.93,8999960.6,2032418.67
43317,2023-12-31,306,Value,2898261.3,-12421640.5,18392090.7,5970450.2
43355,2023-12-31,13158,Value,16273853.68,-9200000,12847671.38,3647671.38
43428,2023-12-31,18,Value,4911022.15,-9359989.15,5347208.67,-4012780.48
43429,2023-12-31,18,Value,16014798.11,-9477043.42,6313550.32,-3163493.1
43430,2023-12-31,18,Value,11117682.47,-9238722.04,8939110.19,-299611.85
43432,2023-12-31,18,Value,11341161.21,-9349778.89,9718838.13,369059.24
43662,2023-12-31,28564,Value,8607297.51,-14754320,18192856.18,3438536.18
43832,2023-12-31,802,Value,8346698.43,-10004630,16534282.33,6529652.33
43843,2023-12-31,1189,Value,10034989,-9700000,0,-9700000
43991,2023-12-31,11324,Value,14319904,-12569513.52,14974934.28,2405420.76
44184,2023-12-31,22035,Value,27547724,-10000000,6087568,-3912432
44287,2023-12-31,54,Value,4920834.34,-9162570.43,11223056.51,2060486.08
44525,2023-12-31,15,Value,4155821.33,-8002693.33,10456085.99,2453392.66
44527,2023-12-31,1892,Value,11284612.5,-8100000,3984332.49,-4115667.51
44551,2023-12-31,588,Value,4447437.1,-9488657.1,17020247.17,7531590.07
44826,2023-12-31,555,Value,5810628.4,-8313899.6,5730917.24,-2582982.36
44857,2023-12-31,7,Value,10412625.15,-9800000,12301994.88,2501994.88
44879,2023-12-31,86,Value,4867314,-10334000,10120086.2,-213913.8
44882,2023-12-31,5327,Value,6004465.2,-11184143,14565832.6,3381689.6
44978,2023-12-31,18,Value,10913058.3,-9095031.81,13097818.16,4002786.35
45009,2023-12-31,350,Value,2892751.64,-10331255.87,13327072.54,2995816.67
45130,2023-12-31,13320,Value,21628585.18,-7850308.35,4837613.02,-3012695.33
45176,2023-12-31,475912,Value,6929122.75,-8597339.75,11091979.27,2494639.52
45200,2023-12-31,20998,Value,12283382.1,-11803000,10571947.1,-1231052.9
45275,2023-12-31,5937,Value,5422596.58,-9917094.29,11357948.82,1440854.53
45450,2023-12-31,461,Value,6280926.66,-9800000,17612990.71,7812990.71
45522,2023-12-31,8927,Value,8097294.27,-11261394.87,3474978.95,-7786415.92
45574,2023-12-31,9954,Value,12570168,-9031918.4,4891292.76,-4140625.64
45686,2023-12-31,1632,Value,9940356.89,-10394533.83,26865447.6,16470913.77
45702,2023-12-31,461,Value,25024105.19,-9800000,11130915.17,1330915.17
45890,2023-12-31,463,Value,4421685.2,-8619598.04,14028665.17,5409067.13
45900,2023-12-31,23,Value,11076504.82,-9305000,5721951.19,-3583048.81
45963,2023-12-31,472,Value,3013333.33,-10076666.67,11436666.71,1360000.04
45980,2023-12-31,6360,Value,2972794.67,-9672685.33,4938206.68,-4734478.65
46029,2023-12-31,4936,Value,6128252.22,-9627685.99,15006785.26,5379099.27
46046,2023-12-31,1357,Value,7710686.67,-7826926,9524959.36,1698033.36
46052,2023-12-31,44,Value,10013444.68,-9900371.53,8579734.64,-1320636.89
46167,2023-12-31,2447,Value,14644500,-9618500,11714750.02,2096250.02
46184,2023-12-31,60408,Value,5735433.2,-9479388,5482217.59,-3997170.41
46187,2023-12-31,504,Value,8088268.4,-8183394,15299064.91,7115670.91
46260,2023-12-31,479,Value,9001156.33,-10012963.2,8493864.71,-1519098.49
